file_path,line_number,line_text,is_level_symbol,detected_symbol,symbol_category,has_comma_after_symbol
"data/filted/TPDM,113,原簡上,8,20250117,1.json",112,四、爰以行為人之責任為基礎，審酌被告為謀私利，即以代操投,True,四,中文數字,True
"data/filted/TPDM,113,原簡上,8,20250117,1.json",119,子女，無須扶養其他親屬之生活狀況（見原簡上卷第151頁,True,子,地支,False
"data/filted/TPDM,113,原簡上,8,20250117,1.json",121,"五、被告犯罪所得600,000元，其中160,000元業經實際合法發還",True,五,中文數字,True
"data/filted/TPDM,113,原訴,25,20250108,1.json",11,一、陳彬彬與真實姓名、年籍不詳之應召集團(下稱本案應召集,True,一,中文數字,True
"data/filted/TPDM,113,原訴,25,20250108,1.json",26,二、案經臺北市政府警察局中山分局報告臺灣臺北地方檢察署檢,True,二,中文數字,True
"data/filted/TPDM,113,原訴,25,20250108,1.json",29,一、證據能力：,True,一,中文數字,True
"data/filted/TPDM,113,原訴,25,20250108,1.json",30,㈠被告以外之人於審判外之陳述，雖不符刑事訴訟法第159條之,True,㈠,圍字數字,False
"data/filted/TPDM,113,原訴,25,20250108,1.json",43,㈡其餘資以認定本案犯罪事實之非供述證據，亦查無違反法定,True,㈡,圍字數字,False
"data/filted/TPDM,113,原訴,25,20250108,1.json",46,二、認定犯罪事實所憑之證據及理由：,True,二,中文數字,True
"data/filted/TPDM,113,原訴,25,20250108,1.json",47,㈠訊據被告固供述有於上揭時間承租本案房屋，且不爭執員警,True,㈠,圍字數字,False
"data/filted/TPDM,113,原訴,25,20250108,1.json",56,㈡經查：,True,㈡,圍字數字,False
"data/filted/TPDM,113,原訴,25,20250108,1.json",98,㈢綜上，本案事證明確，被告犯行堪以認定，應依法論科。,True,㈢,圍字數字,False
"data/filted/TPDM,113,原訴,25,20250108,1.json",99,三、論罪科刑：,True,三,中文數字,True
"data/filted/TPDM,113,原訴,25,20250108,1.json",100,㈠核被告所為，係犯刑法第231條第1項之圖利容留性交罪。被,True,㈠,圍字數字,False
"data/filted/TPDM,113,原訴,25,20250108,1.json",103,㈡爰以行為人之責任為基礎，審酌被告不思以合法途徑賺取錢,True,㈡,圍字數字,False
"data/filted/TPDM,113,原訴,25,20250108,1.json",118,五金，月收入5萬元，家中有父親，偶爾給父母生活費，尚,True,五,中文數字,False
"data/filted/TPDM,113,原訴,25,20250108,1.json",139,一。,True,一,中文數字,False
"data/filted/TPDM,113,原訴,72,20250120,1.json",17,一、陳李沅勳於民國113年10月間，加入真實姓名、年籍不詳、,True,一,中文數字,True
"data/filted/TPDM,113,原訴,72,20250120,1.json",27,二、案經謝孝銘、楊語彤訴由臺北市政府警察局中山分局報告臺,True,二,中文數字,True
"data/filted/TPDM,113,原訴,72,20250120,1.json",30,壹、程序部分,True,壹,大寫中文數字,True
"data/filted/TPDM,113,原訴,72,20250120,1.json",31,一、本判決所引被告以外之人於審判外所為之陳述，悉經當事人,True,一,中文數字,True
"data/filted/TPDM,113,原訴,72,20250120,1.json",37,二、本案資以認定被告犯罪事實之非供述證據，查無違反法定程,True,二,中文數字,True
"data/filted/TPDM,113,原訴,72,20250120,1.json",40,貳、實體部分,True,貳,大寫中文數字,True
"data/filted/TPDM,113,原訴,72,20250120,1.json",41,一、認定事實所憑證據及理由：,True,一,中文數字,True
"data/filted/TPDM,113,原訴,72,20250120,1.json",42,㈠、上揭犯罪事實，業據被告陳李沅勳於偵查中、本院訊問、審,True,㈠,圍字數字,True
"data/filted/TPDM,113,原訴,72,20250120,1.json",51,㈡、綜上所述，本案事證明確，被告之犯行洵堪認定，應依法論,True,㈡,圍字數字,True
"data/filted/TPDM,113,原訴,72,20250120,1.json",53,二、論罪科刑：,True,二,中文數字,True
"data/filted/TPDM,113,原訴,72,20250120,1.json",54,㈠、核被告所為，係犯刑法第339條之4第1項第2款之三人以上共,True,㈠,圍字數字,True
"data/filted/TPDM,113,原訴,72,20250120,1.json",56,未達新臺幣一億元之洗錢罪。被告係以一行為觸犯三人以上,True,未,地支,False
"data/filted/TPDM,113,原訴,72,20250120,1.json",59,㈡、又刑法處罰之加重詐欺取財罪係侵害個人財產法益之犯罪其,True,㈡,圍字數字,True
"data/filted/TPDM,113,原訴,72,20250120,1.json",64,㈢、按犯詐欺犯罪，在偵查及歷次審判中均自白，如有犯罪所得,True,㈢,圍字數字,True
"data/filted/TPDM,113,原訴,72,20250120,1.json",78,㈣、爰以行為人責任為基礎，審酌被告不思以正當途徑工作謀生,True,㈣,圍字數字,True
"data/filted/TPDM,113,原訴,72,20250120,1.json",93,㈤、數罪併罰之定應執行之刑係一種特別的量刑過程，相較於刑,True,㈤,圍字數字,True
"data/filted/TPDM,113,原訴,72,20250120,1.json",107,三、沒收之說明：,True,三,中文數字,True
"data/filted/TPDM,113,原訴,72,20250120,1.json",108,㈠、被告因本案犯行所獲取之報酬為提領款項之百分之1等節，業,True,㈠,圍字數字,True
"data/filted/TPDM,113,原訴,72,20250120,1.json",118,㈡、末按犯第19條、第20條之罪，洗錢之財物或財產上利益，不,True,㈡,圍字數字,True
"data/filted/TPDM,113,原訴,72,20250120,1.json",154,一、冒用政府機關或公務員名義犯之。,True,一,中文數字,True
"data/filted/TPDM,113,原訴,72,20250120,1.json",155,二、三人以上共同犯之。,True,二,中文數字,True
"data/filted/TPDM,113,原訴,72,20250120,1.json",156,三、以廣播電視、電子通訊、網際網路或其他媒體等傳播工具，,True,三,中文數字,True
"data/filted/TPDM,113,原訴,72,20250120,1.json",158,四、以電腦合成或其他科技方法製作關於他人不實影像、聲音或,True,四,中文數字,True
"data/filted/TPDM,113,審交易,303,20250110,1.json",12,一、公訴意旨詳如附件起訴書所載。,True,一,中文數字,True
"data/filted/TPDM,113,審交易,303,20250110,1.json",13,二、按告訴乃論之罪，告訴人於第一審辯論終結前得撤回其告訴,True,二,中文數字,True
"data/filted/TPDM,113,審交易,303,20250110,1.json",17,三、本件被告盧冠宇經檢察官依刑法第284條後段之過失重傷害,True,三,中文數字,True
"data/filted/TPDM,113,審交易,303,20250110,1.json",43,一、盧冠宇業經註銷駕駛執照，仍於民國112年3月29日13時19分,True,一,中文數字,True
"data/filted/TPDM,113,審交易,303,20250110,1.json",54,二、案經曾文聖訴由臺北市政府警察局萬華分局報告偵辦。,True,二,中文數字,True
"data/filted/TPDM,113,審交易,303,20250110,1.json",56,一、證據清單及待證事實：,True,一,中文數字,True
"data/filted/TPDM,113,審交易,303,20250110,1.json",58,二、核被告所為，係犯刑法第284條後段之過失重傷害罪嫌。被,True,二,中文數字,True
"data/filted/TPDM,113,審交易,303,20250110,1.json",62,三、依刑事訴訟法第251條第1項提起公訴。,True,三,中文數字,True
"data/filted/TPDM,113,審交易,401,20250117,1.json",12,一、公訴意旨如附件起訴書所載。,True,一,中文數字,True
"data/filted/TPDM,113,審交易,401,20250117,1.json",13,二、按告訴乃論之罪，告訴人於第一審辯論終結前，得撤回其告,True,二,中文數字,True
"data/filted/TPDM,113,審交易,401,20250117,1.json",17,三、經查，公訴人認被告涉犯之過失傷害罪，為告訴乃論之罪，,True,三,中文數字,True
"data/filted/TPDM,113,審交易,401,20250117,1.json",43,一、黃朝記於民國112年08月12日12時21分許，駕駛車牌號碼000,True,一,中文數字,True
"data/filted/TPDM,113,審交易,401,20250117,1.json",54,二、案經吳泓逸、黃舒涵訴由新北市政府警察局新店分局報告偵,True,二,中文數字,True
"data/filted/TPDM,113,審交易,401,20250117,1.json",57,一、證據清單及待證事實：,True,一,中文數字,True
"data/filted/TPDM,113,審交易,401,20250117,1.json",59,二、核被告所為，係犯刑法第284條前段之過失傷害罪嫌。,True,二,中文數字,True
"data/filted/TPDM,113,審交易,401,20250117,1.json",60,三、依刑事訴訟法第251條第1項提起公訴。,True,三,中文數字,True
"data/filted/TPDM,113,審交易,444,20250110,1.json",14,壹仟元折算壹日。,True,壹,大寫中文數字,False
"data/filted/TPDM,113,審交易,444,20250110,1.json",16,一、按簡式審判程序之證據調查，不受第159條第1項之限制，刑,True,一,中文數字,True
"data/filted/TPDM,113,審交易,444,20250110,1.json",20,二、本件犯罪事實及證據，除起訴書犯罪事實欄一第1行「112年,True,二,中文數字,True
"data/filted/TPDM,113,審交易,444,20250110,1.json",24,三、應適用之法律及科刑審酌事由,True,三,中文數字,True
"data/filted/TPDM,113,審交易,444,20250110,1.json",25,㈠、核被告所為，係犯刑法第284條前段之過失傷害罪。,True,㈠,圍字數字,True
"data/filted/TPDM,113,審交易,444,20250110,1.json",26,㈡、告訴人雖提出臺北榮民總醫院身心障礙者鑑定報告，其上記,True,㈡,圍字數字,True
"data/filted/TPDM,113,審交易,444,20250110,1.json",31,㈢、又被告於肇事後停留在車禍現場，且於員警前往現場處理時,True,㈢,圍字數字,True
"data/filted/TPDM,113,審交易,444,20250110,1.json",35,未發覺之罪自首而接受裁判，爰依刑法第62條前段之規定減,True,未,地支,False
"data/filted/TPDM,113,審交易,444,20250110,1.json",37,㈣、爰以行為人之責任為基礎，審酌被告騎乘機車遇閃光黃燈未,True,㈣,圍字數字,True
"data/filted/TPDM,113,審交易,444,20250110,1.json",78,一、吳釩暄於民國112年2月20日晚間6時31分許，駕駛車牌號碼0,True,一,中文數字,True
"data/filted/TPDM,113,審交易,444,20250110,1.json",91,二、案經蔡○霖之母董秀玲訴由臺北巿政府警察局萬華分局報偵,True,二,中文數字,True
"data/filted/TPDM,113,審交易,444,20250110,1.json",94,一、證據清單,True,一,中文數字,True
"data/filted/TPDM,113,審交易,444,20250110,1.json",96,二、核被告所為，係犯刑法第284條前段之過失傷害罪嫌。,True,二,中文數字,True
"data/filted/TPDM,113,審交易,444,20250110,1.json",97,三、依刑事訴訟法第251條第1項提起公訴。,True,三,中文數字,True
"data/filted/TPDM,113,審交易,473,20250121,1.json",13,一、公訴意旨略以：被告賴立峰於民國113年2月18日17時16分許,True,一,中文數字,True
"data/filted/TPDM,113,審交易,473,20250121,1.json",28,二、按告訴乃論之罪，告訴人於第一審辯論終結前得撤回其告訴,True,二,中文數字,True
"data/filted/TPDM,113,審交易,473,20250121,1.json",32,三、查被告涉犯之過失傷害罪，依刑法第287條前段規定，須告,True,三,中文數字,True
"data/filted/TPDM,113,審交易,473,20250121,1.json",37,四、依刑事訴訟法第303條第3款、第307條，判決如主文。,True,四,中文數字,True
"data/filted/TPDM,113,審交易,477,20250108,1.json",16,一、本件犯罪事實及證據，除證據部分「臺北市政府警察局呼氣,True,一,中文數字,True
"data/filted/TPDM,113,審交易,477,20250108,1.json",21,二、核被告所為，係犯刑法第185條之3第1項第1款之吐氣所含酒,True,二,中文數字,True
"data/filted/TPDM,113,審交易,477,20250108,1.json",23,三、被告前因酒後駕車致公共危險案件，經臺灣基隆地方法院以,True,三,中文數字,True
"data/filted/TPDM,113,審交易,477,20250108,1.json",34,四、爰審酌酒精成分對於一般人操作動力交通工具之控制能力，,True,四,中文數字,True
"data/filted/TPDM,113,審交易,477,20250108,1.json",66,一、吐氣所含酒精濃度達每公升零點二五毫克或血液中酒精濃度,True,一,中文數字,True
"data/filted/TPDM,113,審交易,477,20250108,1.json",68,二、有前款以外之其他情事足認服用酒類或其他相類之物，致不,True,二,中文數字,True
"data/filted/TPDM,113,審交易,477,20250108,1.json",70,三、尿液或血液所含毒品、麻醉藥品或其他相類之物或其代謝物,True,三,中文數字,True
"data/filted/TPDM,113,審交易,477,20250108,1.json",72,四、有前款以外之其他情事足認施用毒品、麻醉藥品或其他相類,True,四,中文數字,True
"data/filted/TPDM,113,審交易,477,20250108,1.json",92,一、許漢鵬前曾有多次公共危險酒後駕車案件，其中民國111年,True,一,中文數字,True
"data/filted/TPDM,113,審交易,477,20250108,1.json",105,二、案經臺北市政府警察局大安分局報告偵辦。,True,二,中文數字,True
"data/filted/TPDM,113,審交易,477,20250108,1.json",107,一、上揭犯罪事實，業據被告許漢鵬於警詢及偵查中供承不諱，,True,一,中文數字,True
"data/filted/TPDM,113,審交易,477,20250108,1.json",113,二、核被告所為，係犯刑法第185條之3第1項第1款之吐氣所含酒,True,二,中文數字,True
"data/filted/TPDM,113,審交易,477,20250108,1.json",118,未見悔改，請依刑法第47條第1項規定及司法院釋字第775號,True,未,地支,False
"data/filted/TPDM,113,審交易,477,20250108,1.json",120,三、依刑事訴訟法第251條第1項提起公訴。,True,三,中文數字,True
"data/filted/TPDM,113,審交易,477,20250108,1.json",133,一、吐氣所含酒精濃度達每公升零點二五毫克或血液中酒精濃度,True,一,中文數字,True
"data/filted/TPDM,113,審交易,477,20250108,1.json",135,二、有前款以外之其他情事足認服用酒類或其他相類之物，致不,True,二,中文數字,True
"data/filted/TPDM,113,審交易,477,20250108,1.json",137,三、尿液或血液所含毒品、麻醉藥品或其他相類之物或其代謝物,True,三,中文數字,True
"data/filted/TPDM,113,審交易,477,20250108,1.json",139,四、有前款以外之其他情事足認施用毒品、麻醉藥品或其他相類,True,四,中文數字,True
"data/filted/TPDM,113,審交易,501,20250108,1.json",12,一、公訴意旨詳如附件起訴書所載。,True,一,中文數字,True
"data/filted/TPDM,113,審交易,501,20250108,1.json",13,二、按告訴乃論之罪，告訴人於第一審辯論終結前，得撤回其告,True,二,中文數字,True
"data/filted/TPDM,113,審交易,501,20250108,1.json",17,三、經查，本案被告黃正益所犯刑法第284條前段之過失傷害罪,True,三,中文數字,True
"data/filted/TPDM,113,審交易,501,20250108,1.json",43,一、黃正益為應安有限公司及助安企業有限公司之營業部副理，,True,一,中文數字,True
"data/filted/TPDM,113,審交易,501,20250108,1.json",54,二、案經崔玉花訴由臺北市政府警察局中正第二分局報告偵辦。,True,二,中文數字,True
"data/filted/TPDM,113,審交易,501,20250108,1.json",56,一、證據清單及待證事實：,True,一,中文數字,True
"data/filted/TPDM,113,審交易,501,20250108,1.json",58,二、核被告所為，係犯刑法第284條前段之過失傷害罪嫌。,True,二,中文數字,True
"data/filted/TPDM,113,審交易,501,20250108,1.json",59,三、依刑事訴訟法第251條第1項提起公訴。,True,三,中文數字,True
"data/filted/TPDM,113,審交易,504,20250131,1.json",13,一、公訴意旨略以：被告郭睿偉於民國113年5月21日10時25分許,True,一,中文數字,True
"data/filted/TPDM,113,審交易,504,20250131,1.json",25,二、按告訴乃論之罪，告訴人於第一審辯論終結前得撤回其告訴,True,二,中文數字,True
"data/filted/TPDM,113,審交易,504,20250131,1.json",29,三、查本件告訴人告訴被告過失傷害案件，檢察官認被告係涉犯,True,三,中文數字,True
"data/filted/TPDM,113,審交易,511,20250122,1.json",11,伍拾捌日，如易科罰金，以新臺幣壹仟元折算壹日。,True,伍,大寫中文數字,False
"data/filted/TPDM,113,審交易,511,20250122,1.json",23,壹、程序部分：,True,壹,大寫中文數字,True
"data/filted/TPDM,113,審交易,511,20250122,1.json",24,一、按法院認為應科拘役、罰金或應諭知免刑或無罪之案件，被,True,一,中文數字,True
"data/filted/TPDM,113,審交易,511,20250122,1.json",32,二、本案據以認定事實之供述證據，公訴人及被告於本院言詞辯,True,二,中文數字,True
"data/filted/TPDM,113,審交易,511,20250122,1.json",38,貳、實體部分：,True,貳,大寫中文數字,True
"data/filted/TPDM,113,審交易,511,20250122,1.json",39,一、認定事實所憑之證據及理由：,True,一,中文數字,True
"data/filted/TPDM,113,審交易,511,20250122,1.json",44,㈠被告未領有駕駛執照而於前揭時、地駕車左轉時擦撞告訴人,True,㈠,圍字數字,False
"data/filted/TPDM,113,審交易,511,20250122,1.json",53,㈡按汽車行駛至交岔路口，應遵守燈光號誌或交通指揮人員之,True,㈡,圍字數字,False
"data/filted/TPDM,113,審交易,511,20250122,1.json",61,㈢而案發當時被告駕車行駛於仁愛路1段快車道由東往西方向，,True,㈢,圍字數字,False
"data/filted/TPDM,113,審交易,511,20250122,1.json",69,㈣綜上，本案事證明確，被告犯行堪可認定，應依法論科。,True,㈣,圍字數字,False
"data/filted/TPDM,113,審交易,511,20250122,1.json",70,二、論罪科刑：,True,二,中文數字,True
"data/filted/TPDM,113,審交易,511,20250122,1.json",71,㈠法律適用：,True,㈠,圍字數字,False
"data/filted/TPDM,113,審交易,511,20250122,1.json",81,㈡刑之加重、減輕事由：,True,㈡,圍字數字,False
"data/filted/TPDM,113,審交易,511,20250122,1.json",93,㈢量刑審酌：,True,㈢,圍字數字,False
"data/filted/TPDM,113,審交易,511,20250122,1.json",118,一、未領有駕駛執照駕車。,True,一,中文數字,True
"data/filted/TPDM,113,審交易,511,20250122,1.json",119,二、駕駛執照經吊銷、註銷或吊扣期間駕車。,True,二,中文數字,True
"data/filted/TPDM,113,審交易,511,20250122,1.json",120,三、酒醉駕車。,True,三,中文數字,True
"data/filted/TPDM,113,審交易,511,20250122,1.json",121,四、吸食毒品、迷幻藥、麻醉藥品或其相類似之管制藥品駕車。,True,四,中文數字,True
"data/filted/TPDM,113,審交易,511,20250122,1.json",122,五、行駛人行道、行近行人穿越道或其他依法可供行人穿越之交,True,五,中文數字,True
"data/filted/TPDM,113,審交易,511,20250122,1.json",124,六、行車速度，超過規定之最高時速四十公里以上。,True,六,中文數字,True
"data/filted/TPDM,113,審交易,511,20250122,1.json",125,七、任意以迫近、驟然變換車道或其他不當方式，迫使他車讓道,True,七,中文數字,True
"data/filted/TPDM,113,審交易,511,20250122,1.json",127,八、非遇突發狀況，在行駛途中任意驟然減速、煞車或於車道中,True,八,中文數字,True
"data/filted/TPDM,113,審交易,511,20250122,1.json",129,九、二輛以上之汽車在道路上競駛、競技。,True,九,中文數字,True
"data/filted/TPDM,113,審交易,511,20250122,1.json",130,十、連續闖紅燈併有超速行為。,True,十,中文數字,True
"data/filted/TPDM,113,審交易,524,20250116,1.json",14,一、公訴意旨如附件起訴書所載。,True,一,中文數字,True
"data/filted/TPDM,113,審交易,524,20250116,1.json",15,二、按告訴乃論之罪，告訴人於第一審辯論終結前，得撤回其告,True,二,中文數字,True
"data/filted/TPDM,113,審交易,524,20250116,1.json",19,三、查告訴人劉仁裕告訴被告林冠廷過失傷害案件，經檢察官提,True,三,中文數字,True
"data/filted/TPDM,113,審交易,524,20250116,1.json",49,一、林冠廷於民國113年5月3日晚間6時22分許，騎乘車牌號碼00,True,一,中文數字,True
"data/filted/TPDM,113,審交易,524,20250116,1.json",59,二、案經劉仁裕訴由臺北市政府警察局信義分局報告偵辦。,True,二,中文數字,True
"data/filted/TPDM,113,審交易,524,20250116,1.json",61,一、證據清單：,True,一,中文數字,True
"data/filted/TPDM,113,審交易,524,20250116,1.json",63,二、所犯法條：核被告林冠廷所為，係犯刑法第284條前段過失,True,二,中文數字,True
"data/filted/TPDM,113,審交易,524,20250116,1.json",65,三、依刑事訴訟法第251條第1項提起公訴。,True,三,中文數字,True
"data/filted/TPDM,113,審交易,526,20250122,1.json",12,一、公訴意旨詳如附件起訴書所載。,True,一,中文數字,True
"data/filted/TPDM,113,審交易,526,20250122,1.json",13,二、按告訴乃論之罪，告訴人於第一審辯論終結前得撤回其告訴,True,二,中文數字,True
"data/filted/TPDM,113,審交易,526,20250122,1.json",17,三、本件被告蔡春秋經檢察官依刑法第284條前段之過失傷害罪,True,三,中文數字,True
"data/filted/TPDM,113,審交易,526,20250122,1.json",44,一、蔡春秋（涉犯駕駛動力交通工具發生交通事故致人傷害逃逸,True,一,中文數字,True
"data/filted/TPDM,113,審交易,526,20250122,1.json",57,二、案經連○緯訴由臺北市政府警察局萬華分局報告偵辦。,True,二,中文數字,True
"data/filted/TPDM,113,審交易,526,20250122,1.json",59,一、證據清單及待證事實,True,一,中文數字,True
"data/filted/TPDM,113,審交易,526,20250122,1.json",61,二、核被告所為係犯刑法第284條前段之過失傷害罪嫌。,True,二,中文數字,True
"data/filted/TPDM,113,審交易,526,20250122,1.json",62,三、依刑事訴訟法第251條第1項提起公訴。,True,三,中文數字,True
"data/filted/TPDM,113,審交易,555,20250120,1.json",15,一、公訴意旨略以：被告蔡金龍於民國112年10月5日下午1時13,True,一,中文數字,True
"data/filted/TPDM,113,審交易,555,20250120,1.json",28,四肢無力等重傷害（由被害人之女李思慧代行提出告訴）。,True,四,中文數字,False
"data/filted/TPDM,113,審交易,555,20250120,1.json",30,二、按告訴乃論之罪，告訴人於第一審辯論終結前得撤回其告訴,True,二,中文數字,True
"data/filted/TPDM,113,審交易,555,20250120,1.json",34,三、查被告涉犯之過失傷害致重傷罪，依刑法第287條前段規定,True,三,中文數字,True
"data/filted/TPDM,113,審交易,555,20250120,1.json",39,四、依刑事訴訟法第303條第3款、第307條，判決如主文。,True,四,中文數字,True
"data/filted/TPDM,113,審交易,562,20250131,1.json",12,一、公訴意旨略以：被告李明聰於民國112年6月26日17時21分許,True,一,中文數字,True
"data/filted/TPDM,113,審交易,562,20250131,1.json",24,二、按告訴乃論之罪，告訴人於第一審辯論終結前得撤回其告訴,True,二,中文數字,True
"data/filted/TPDM,113,審交易,562,20250131,1.json",28,三、查本件告訴人李彥葵、馮秀慧告訴被告過失傷害案件，檢察,True,三,中文數字,True
"data/filted/TPDM,113,審交易,565,20250123,1.json",13,一、公訴意旨略以：被告熊樂成於民國於112年12月16日晚間，,True,一,中文數字,True
"data/filted/TPDM,113,審交易,565,20250123,1.json",26,二、按告訴乃論之罪，告訴人於第一審言詞辯論終結前，得撤回,True,二,中文數字,True
"data/filted/TPDM,113,審交易,565,20250123,1.json",32,三、經查，本件被告被訴過失傷害案件，經檢察官提起公訴，認,True,三,中文數字,True
"data/filted/TPDM,113,審交易,580,20250110,1.json",12,一、公訴意旨如附件起訴書所載。,True,一,中文數字,True
"data/filted/TPDM,113,審交易,580,20250110,1.json",13,二、按告訴乃論之罪，告訴人於第一審辯論終結前，得撤回其告,True,二,中文數字,True
"data/filted/TPDM,113,審交易,580,20250110,1.json",17,三、經查，公訴人認被告涉犯之過失傷害罪，為告訴乃論之罪，,True,三,中文數字,True
"data/filted/TPDM,113,審交易,580,20250110,1.json",43,一、張泰毓於民國113年1月19日11時54分許，騎乘車牌號碼000-,True,一,中文數字,True
"data/filted/TPDM,113,審交易,580,20250110,1.json",56,二、案經柳凱翔訴由臺北市政府警察局中山分局報告偵辦。,True,二,中文數字,True
"data/filted/TPDM,113,審交易,580,20250110,1.json",58,一、證據清單及待證事實：,True,一,中文數字,True
"data/filted/TPDM,113,審交易,580,20250110,1.json",60,二、核被告所為，係犯刑法第284條前段過失傷害罪嫌。復被告,True,二,中文數字,True
"data/filted/TPDM,113,審交易,580,20250110,1.json",66,三、依刑事訴訟法第251條第1項提起公訴。,True,三,中文數字,True
"data/filted/TPDM,113,審交易,599,20250109,1.json",12,五毫克以上罪，處有期徒刑壹年。,True,五,中文數字,False
"data/filted/TPDM,113,審交易,599,20250109,1.json",14,一、邱駿宏前即有多次因飲酒後駕車遇警攔檢，測得其吐氣所含,True,一,中文數字,True
"data/filted/TPDM,113,審交易,599,20250109,1.json",30,二、案經臺北市政府警察局中山分局報告臺灣臺北地方檢察署檢,True,二,中文數字,True
"data/filted/TPDM,113,審交易,599,20250109,1.json",33,一、本件被告邱駿宏所犯均係死刑、無期徒刑、最輕本刑為3年,True,一,中文數字,True
"data/filted/TPDM,113,審交易,599,20250109,1.json",41,二、首揭犯罪事實，業據被告於警詢、偵訊及本院審理時坦承不,True,二,中文數字,True
"data/filted/TPDM,113,審交易,599,20250109,1.json",54,三、論罪科刑：,True,三,中文數字,True
"data/filted/TPDM,113,審交易,599,20250109,1.json",55,㈠核被告所為，係犯刑法第185條之3第1項第1款之駕駛動力交,True,㈠,圍字數字,False
"data/filted/TPDM,113,審交易,599,20250109,1.json",57,㈡被告早從92年起，於92年間共2犯（第一犯及第二犯）、95年,True,㈡,圍字數字,False
"data/filted/TPDM,113,審交易,599,20250109,1.json",79,㈢爰審酌被告前已有多次酒後駕車經法院論罪科刑之紀錄（構,True,㈢,圍字數字,False
"data/filted/TPDM,113,審交易,599,20250109,1.json",109,一、吐氣所含酒精濃度達每公升零點二五毫克或血液中酒精濃度,True,一,中文數字,True
"data/filted/TPDM,113,審交易,599,20250109,1.json",111,二、有前款以外之其他情事足認服用酒類或其他相類之物，致不,True,二,中文數字,True
"data/filted/TPDM,113,審交易,599,20250109,1.json",113,三、尿液或血液所含毒品、麻醉藥品或其他相類之物或其代謝物,True,三,中文數字,True
"data/filted/TPDM,113,審交易,599,20250109,1.json",115,四、有前款以外之其他情事足認施用毒品、麻醉藥品或其他相類,True,四,中文數字,True
"data/filted/TPDM,113,審交易,627,20250115,1.json",14,一、公訴意旨略以：被告鍾秉閎於民國113年1月12日下午4時47分,True,一,中文數字,True
"data/filted/TPDM,113,審交易,627,20250115,1.json",27,二、按告訴乃論之罪，告訴人於第一審辯論終結前得撤回其告訴,True,二,中文數字,True
"data/filted/TPDM,113,審交易,627,20250115,1.json",31,三、查被告涉犯之過失傷害罪，依刑法第287條前段規定，須告,True,三,中文數字,True
"data/filted/TPDM,113,審交易,627,20250115,1.json",35,四、依刑事訴訟法第303條第3款、第307條，判決如主文。,True,四,中文數字,True
"data/filted/TPDM,113,審交易,628,20250113,1.json",12,一、公訴意旨詳如附件起訴書所載。,True,一,中文數字,True
"data/filted/TPDM,113,審交易,628,20250113,1.json",13,二、按告訴乃論之罪，告訴人於第一審辯論終結前，得撤回其告,True,二,中文數字,True
"data/filted/TPDM,113,審交易,628,20250113,1.json",21,三、據上論斷，應依刑事訴訟法第303條第3款、第307條判決如,True,三,中文數字,True
"data/filted/TPDM,113,審交易,628,20250113,1.json",45,一、張尹承於民國112年12月20日16時35分許，騎乘車牌號碼000,True,一,中文數字,True
"data/filted/TPDM,113,審交易,628,20250113,1.json",57,二、案經張恒綺訴由臺北市政府警察局松山分局報告偵辦。,True,二,中文數字,True
"data/filted/TPDM,113,審交易,628,20250113,1.json",59,一、證據清單暨待證事實,True,一,中文數字,True
"data/filted/TPDM,113,審交易,628,20250113,1.json",61,二、訊據被告張尹承固坦承有於前揭時、地與告訴人張恒綺發生,True,二,中文數字,True
"data/filted/TPDM,113,審交易,628,20250113,1.json",71,三軍總醫院松山分院就診，經診斷受有右手腕、頸部及下背,True,三,中文數字,False
"data/filted/TPDM,113,審交易,628,20250113,1.json",83,三、核被告所為，係犯刑法第284條前段之過失傷害罪嫌。又被,True,三,中文數字,True
"data/filted/TPDM,113,審交易,628,20250113,1.json",89,四、依刑事訴訟法第251條第1項提起公訴。,True,四,中文數字,True
"data/filted/TPDM,113,審交易,639,20250103,1.json",13,一、公訴意旨如附件起訴書所載。,True,一,中文數字,True
"data/filted/TPDM,113,審交易,639,20250103,1.json",14,二、按告訴乃論之罪，告訴人於第一審辯論終結前，得撤回其告,True,二,中文數字,True
"data/filted/TPDM,113,審交易,639,20250103,1.json",18,三、查告訴人張朝揚告訴被告戴春裕過失傷害案件，經檢察官提,True,三,中文數字,True
"data/filted/TPDM,113,審交易,639,20250103,1.json",49,一、戴春裕本應注意行人在道路上，不得不依規定，擅自穿越車,True,一,中文數字,True
"data/filted/TPDM,113,審交易,639,20250103,1.json",57,二、案經張朝揚訴由臺北市政府警察局萬華分局報告偵辦。,True,二,中文數字,True
"data/filted/TPDM,113,審交易,639,20250103,1.json",59,一、證據名稱與待證事實：,True,一,中文數字,True
"data/filted/TPDM,113,審交易,639,20250103,1.json",61,二、核被告所為，係犯刑法第284條過失傷害罪嫌。,True,二,中文數字,True
"data/filted/TPDM,113,審交易,639,20250103,1.json",62,三、依刑事訴訟法第251條第1項提起公訴。,True,三,中文數字,True
"data/filted/TPDM,113,審交易,642,20250108,1.json",15,一、公訴意旨詳如附件起訴書所載。,True,一,中文數字,True
"data/filted/TPDM,113,審交易,642,20250108,1.json",16,二、按告訴乃論之罪，告訴人於第一審辯論終結前得撤回其告訴,True,二,中文數字,True
"data/filted/TPDM,113,審交易,642,20250108,1.json",20,三、本件被告BAO THI NGAN經檢察官依刑法第284條前段之過失,True,三,中文數字,True
